210.24	1.046948	3.212717	1.563816	0.704186
210.86	1.041071	3.213486	1.560015	0.703635
211.49	1.035259	3.214388	1.556528	0.703099
212.11	1.031068	3.214308	1.549921	0.703568
212.74	1.026813	3.214285	1.543742	0.703948
213.36	1.022013	3.214489	1.540815	0.703590
213.99	1.017205	3.214536	1.537765	0.703333
214.61	1.012343	3.213991	1.534398	0.703427
215.24	1.008036	3.213907	1.530625	0.703455
215.86	1.004849	3.214744	1.526002	0.703347
216.49	1.000614	3.214831	1.521065	0.703116
217.11	0.994999	3.213909	1.515691	0.702721
217.73	0.990187	3.213598	1.511450	0.702881
218.36	0.986067	3.213827	1.508172	0.703532
218.98	0.981483	3.214129	1.501877	0.703269
219.61	0.976651	3.214484	1.493868	0.702494
220.23	0.972176	3.214816	1.490670	0.702142
220.86	0.967835	3.215155	1.489157	0.701950
221.48	0.962694	3.214866	1.483312	0.702541
222.11	0.957433	3.214473	1.476684	0.703290
222.73	0.954128	3.214071	1.471434	0.702330
223.36	0.950838	3.213664	1.466334	0.701334
223.98	0.945344	3.212762	1.462049	0.701326
224.61	0.940063	3.212237	1.457558	0.701440
225.23	0.935797	3.213755	1.451849	0.702153
225.86	0.931501	3.214550	1.446290	0.702692
226.48	0.927074	3.213144	1.441185	0.702670
227.11	0.922868	3.212515	1.435662	0.702434
227.73	0.919038	3.213281	1.429413	0.701805
228.36	0.914773	3.213007	1.423645	0.701418
228.98	0.910004	3.211499	1.418455	0.701306
229.61	0.905678	3.211027	1.413271	0.701126
230.23	0.901702	3.211367	1.408124	0.700900
230.86	0.897294	3.211928	1.403182	0.701104
231.48	0.892680	3.212614	1.398351	0.701538
232.11	0.889482	3.212016	1.393973	0.701154
232.73	0.886715	3.211045	1.389730	0.700539
233.36	0.881543	3.209773	1.384066	0.700332
233.98	0.876060	3.208476	1.378200	0.700202
234.60	0.872713	3.208984	1.373558	0.700299
235.23	0.869332	3.209456	1.368823	0.700388
235.85	0.864716	3.208698	1.362542	0.700161
236.48	0.860346	3.208074	1.356350	0.699963
237.10	0.856960	3.207954	1.350420	0.699830
237.73	0.853206	3.207670	1.344622	0.699706
238.35	0.848499	3.206936	1.339071	0.699591
238.98	0.844503	3.206178	1.334041	0.699628
239.60	0.841605	3.205365	1.329807	0.699896
240.23	0.838059	3.204754	1.324853	0.699972
240.85	0.833848	3.204353	1.319162	0.699840
241.48	0.830050	3.203821	1.313861	0.699344
242.10	0.826538	3.203208	1.308839	0.698595
242.73	0.823168	3.202033	1.304181	0.698377
243.35	0.819867	3.200619	1.299711	0.698387
243.98	0.816852	3.200509	1.295173	0.698549
244.60	0.813921	3.200747	1.290662	0.698753
245.23	0.810257	3.200303	1.285798	0.698582
245.85	0.806531	3.199804	1.280922	0.698381
246.48	0.803188	3.198915	1.275912	0.697754
247.10	0.799850	3.198047	1.270959	0.697229
247.73	0.796436	3.197205	1.266345	0.697449
248.35	0.793095	3.196381	1.261836	0.697473
248.98	0.789979	3.195560	1.257733	0.696703
249.60	0.787124	3.194818	1.253913	0.696244
250.23	0.784826	3.194231	1.250712	0.696454
250.85	0.782071	3.193658	1.246743	0.696391
251.47	0.778678	3.193096	1.241707	0.695942
252.10	0.775778	3.192709	1.237820	0.695974
252.72	0.773331	3.192489	1.234976	0.696453
253.35	0.770470	3.191819	1.231201	0.696277
253.97	0.767360	3.190881	1.226851	0.695702
254.60	0.764857	3.189977	1.223736	0.695506
255.22	0.762587	3.189096	1.221076	0.695452
255.85	0.759516	3.188594	1.217230	0.695283
256.47	0.756289	3.188185	1.213146	0.695086
257.10	0.753562	3.186345	1.207628	0.694563
257.72	0.750906	3.184453	1.202143	0.694020
258.35	0.748946	3.183703	1.199302	0.693653
258.97	0.746822	3.182976	1.196226	0.693224
259.60	0.743650	3.182325	1.191513	0.692385
260.22	0.740538	3.181504	1.186862	0.691646
260.85	0.737585	3.180100	1.182316	0.691202
261.47	0.734788	3.178722	1.178080	0.690354
262.10	0.732281	3.177380	1.174424	0.688719
262.72	0.729743	3.175797	1.169315	0.687350
263.35	0.727165	3.173908	1.162441	0.686311
263.97	0.724439	3.172545	1.159860	0.685478
264.60	0.721593	3.171616	1.160799	0.684813
265.22	0.719228	3.170049	1.157783	0.684108
265.85	0.717119	3.168144	1.152662	0.683387
266.47	0.714554	3.166205	1.148620	0.682353
267.09	0.711846	3.164261	1.144930	0.681225
267.72	0.708994	3.162861	1.140019	0.679886
268.34	0.706125	3.161564	1.134911	0.678519
268.97	0.703366	3.159588	1.131672	0.676916
269.59	0.700585	3.157621	1.128271	0.675336
270.22	0.697319	3.156111	1.121478	0.674214
270.84	0.694172	3.154386	1.115319	0.672933
271.47	0.691559	3.151535	1.112052	0.670872
272.09	0.689047	3.149059	1.108556	0.669119
272.72	0.686801	3.147590	1.104400	0.668210
273.34	0.684331	3.145772	1.100280	0.667166
273.97	0.681483	3.143356	1.096182	0.665897
274.59	0.678681	3.141023	1.092129	0.664484
275.22	0.676089	3.139131	1.088204	0.662203
275.84	0.673503	3.137247	1.084286	0.659939
